Brand,Coe_left,Mileage,Road Tax,COE,Engine Cap,Curb Weight,Manufactured,OMV,Power,No. of Owners,Price,Type_Hatchback,Type_Luxury Sedan,Type_MPV,Type_Mid-Sized Sedan,Type_SUV,Type_Sports Car,Type_Stationwagon,Transmission_Auto,Transmission_Manual
Honda,8.29,29400,742,31783,1597,1237,2019,20072,92,1,94800,0,0,0,1,0,0,0,1,0
Mercedes-Benz,8.22,24177,740,39406,1595,1490,2019,36204,115,1,148800,0,1,0,0,0,0,0,1,0
Toyota,5.26,46407,1196,55100,1986,1610,2016,28749,111,2,81800,0,0,0,0,1,0,0,1,0
Audi,7.81,46000,1194,41000,1984,1535,2018,38190,140,1,152988,0,1,0,0,0,0,0,1,0
Mitsubishi,5.61,100000,738,48000,1590,1284,2016,13067,86,1,60800,0,0,0,1,0,0,0,1,0
Toyota,1.48,161000,955,20997,1495,1150,2007,14166,80,4,12388,0,0,0,0,1,0,0,1,0
Audi,4.23,39000,1194,61001,1984,1530,2015,43466,210,4,123000,0,0,0,0,0,1,0,1,0
Maserati,7.84,22000,2362,32200,2979,2109,2019,91041,257,1,328888,0,0,0,0,1,0,0,1,0
Mercedes-Benz,6.14,73800,740,55414,1595,1425,2017,37239,115,1,119000,0,1,0,0,0,0,0,1,0
BMW,5.89,78000,1210,54405,1998,1540,2017,49363,185,2,153800,0,1,0,0,0,0,0,1,0
Toyota,6.48,136889,2293,50168,2362,1750,2007,28508,125,1,54888,0,0,1,0,0,0,0,1,0
Nissan,8.65,13318,508,35320,1198,1048,2019,13694,58,1,70888,1,0,0,0,0,0,0,1,0
Volkswagen,4.02,122000,682,16438,1390,1129,2010,15050,63,4,33800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,6.89,85000,740,37605,1595,1425,2017,36252,115,1,124800,0,1,0,0,0,0,0,1,0
Toyota,5.01,38200,976,51010,1798,1360,2016,19953,105,1,68800,0,0,1,0,0,0,0,1,0
Mazda,7.31,27000,1210,32429,1998,1290,2018,17198,115,1,77800,0,0,0,0,1,0,0,1,0
Opel,8.56,12000,508,33009,1199,1295,2018,31391,96,1,102800,0,0,0,0,1,0,0,1,0
Peugeot,5.85,71000,508,51765,1199,1190,2016,18998,96,1,56800,0,0,0,0,0,0,1,1,0
Mercedes-Benz,9.42,12000,3922,39500,3982,2560,2020,149856,430,1,628988,0,0,0,0,1,0,0,1,0
Hyundai,2.71,128000,959,12864,1591,1314,2009,12503,89,2,22800,1,0,0,0,0,0,0,1,0
Mazda,6.97,29589,682,37000,1496,1102,2018,14792,85,1,61800,0,0,0,1,0,0,0,1,0
Toyota,9.57,122000,1331,40714,1998,1530,2010,26382,108,3,66998,0,1,0,0,0,0,0,1,0
Mazda,5.83,57000,1786,54000,2488,1515,2016,26055,141,1,81800,0,1,0,0,0,0,0,1,0
SEAT,7.5,27000,392,28199,999,1210,2018,20759,85,1,79800,0,0,0,0,1,0,0,1,0
Audi,3.39,41000,2380,72002,2995,1955,2014,74457,228,1,121800,0,1,0,0,0,0,0,1,0
Kia,1.05,126420,738,52319,1591,1261,2012,13374,91,4,19800,1,0,0,0,0,0,0,1,0
Honda,5.71,105000,684,50889,1498,1046,2016,17647,96,1,60800,1,0,0,0,0,0,0,1,0
Mitsubishi,8.42,31218,506,32309,1193,940,2019,13960,59,1,65888,0,0,0,1,0,0,0,1,0
Nissan,5.59,55000,1210,53106,1997,1626,2016,23955,106,2,77800,0,0,0,0,1,0,0,1,0
BMW,3.97,103000,742,78001,1598,1405,2014,26620,100,1,65800,0,1,0,0,0,0,0,1,0
Nissan,5.82,74018,508,51765,1197,1285,2017,18583,85,1,64500,0,0,0,0,1,0,0,1,0
Mitsubishi,7.19,81300,1210,37989,1998,1480,2018,21869,110,1,92800,0,0,0,0,1,0,0,1,0
BMW,9.29,18048,684,37766,1499,1490,2020,35066,80,1,134800,0,0,1,0,0,0,0,1,0
Volvo,5.35,68000,684,51507,1498,1454,2016,23513,90,1,66800,1,0,0,0,0,0,0,1,0
Toyota,6.72,160000,2293,50578,2362,1760,2007,31247,125,2,57800,0,0,1,0,0,0,0,1,0
Porsche,6.9,85000,4189,38712,3387,1395,2008,102153,223,2,140888,0,0,0,0,0,1,0,1,0
Mercedes-Benz,3.08,108500,1202,65501,1991,1680,2014,46713,155,2,78000,0,1,0,0,0,0,0,1,0
Toyota,6.68,49000,976,47390,1798,1355,2017,19955,105,1,82800,0,0,1,0,0,0,0,1,0
Mazda,9.48,4254,1210,39500,1998,1453,2020,24569,121,1,120800,0,0,0,0,1,0,0,1,0
Chevrolet,5.6,51500,604,53001,1362,1650,2016,16114,103,1,55800,0,0,1,0,0,0,0,1,0
Mitsubishi,8.7,17000,684,30890,1499,1490,2019,24732,120,1,106800,0,0,0,0,1,0,0,1,0
Honda,7.61,55191,578,31997,1318,1052,2018,15594,73,1,69800,1,0,0,0,0,0,0,1,0
SEAT,8.15,25276,624,39406,1395,1476,2018,27579,110,1,107500,0,0,0,0,1,0,0,1,0
BMW,5.35,51000,1210,55501,1998,1540,2016,38266,135,1,115800,0,1,0,0,0,0,0,1,0
BMW,5.51,69000,684,46229,1499,1430,2016,30895,100,1,91900,0,0,0,0,1,0,0,1,0
Mitsubishi,6,30000,1636,55414,2360,1625,2017,19928,123,2,79800,0,0,0,0,1,0,0,1,0
Kia,8,30800,392,25689,998,1185,2019,18907,88,1,77800,0,0,0,0,1,0,0,1,0
Toyota,9.84,118000,1331,47316,1998,1530,2011,23514,108,2,68000,0,1,0,0,0,0,0,1,0
Mercedes-Benz,9.3,10130,740,38504,1595,1435,2019,25600,90,1,139800,0,0,0,0,1,0,0,1,0
BMW,7.13,66000,1210,32551,1998,1715,2018,55168,185,1,183500,0,0,0,0,1,0,0,1,0
SEAT,5.92,57000,1194,48556,1984,1421,2016,30720,213,1,105500,1,0,0,0,0,0,0,1,0
Honda,7.9,175000,1452,35411,1998,1270,2008,32511,165,4,109888,0,0,0,0,0,1,0,0,1
Mercedes-Benz,8.26,26000,2382,39889,2996,1855,2018,67080,270,1,252800,0,0,0,0,1,0,0,1,0
Mitsubishi,4.92,29339,70,28000,1193,940,2016,13737,57,1,37800,0,0,0,1,0,0,0,1,0
Honda,7.14,39569,742,34110,1597,1249,2018,20367,92,2,81888,0,0,0,1,0,0,0,1,0
Toyota,5.97,37000,1196,55414,1986,1610,2016,31327,111,1,91500,0,0,0,0,1,0,0,1,0
BMW,9.99,82000,3948,49716,3999,1600,2011,86975,309,6,165888,0,0,0,0,0,1,0,1,0
Mercedes-Benz,8.03,20000,1202,34381,1991,1760,2018,59842,155,1,210000,0,0,0,0,1,0,0,1,0
Volkswagen,1.44,60000,620,77201,1390,1285,2012,26183,118,1,33800,0,0,0,0,0,1,0,1,0
BMW,2.54,103008,1210,75700,1997,1420,2013,41292,135,2,59600,0,1,0,0,0,0,0,1,0
Kia,3.57,93720,530,15988,1086,872,2009,8478,47,3,23800,1,0,0,0,0,0,0,1,0
Skoda,7.44,41339,1194,31307,1984,1933,2018,33031,132,2,129800,0,0,0,0,1,0,0,1,0
MINI,7.82,143000,965,25525,1598,1105,2008,28024,88,2,51800,1,0,0,0,0,0,0,1,0
Audi,6.42,69000,624,49996,1395,1450,2017,32727,110,1,102888,0,1,0,0,0,0,0,1,0
Toyota,1.57,194204,2293,25925,2362,1770,2007,28786,125,5,18998,0,0,1,0,0,0,0,1,0
Nissan,4.37,87000,508,57089,1197,1285,2015,18413,85,1,54550,0,0,0,0,1,0,0,1,0
Lexus,8.12,42893,1784,35906,2487,1620,2019,47664,152,1,162800,0,1,0,0,0,0,0,1,0
Honda,8.44,34108,578,30000,1317,1030,2019,15592,73,1,69888,1,0,0,0,0,0,0,1,0
Mercedes-Benz,8.3,22259,1202,40001,1991,1640,2019,57838,145,1,196800,0,1,0,0,0,0,0,1,0
Mazda,9.22,170000,816,32190,1598,1275,2010,19342,77,3,54800,0,0,0,1,0,0,0,1,0
Lexus,3.93,54950,5466,77600,4969,1860,2015,93813,351,3,219800,0,0,0,0,0,1,0,1,0
BMW,9.48,160834,1976,40014,2497,1650,2010,39742,150,1,79888,0,1,0,0,0,0,0,1,0
BMW,9.56,5600,684,35990,1499,1490,2020,32724,80,1,132888,0,0,1,0,0,0,0,1,0
Volkswagen,6.31,118000,3755,50355,3189,1617,2007,39828,184,3,61000,0,0,0,0,0,1,0,1,0
Lexus,8.2,110339,2160,39936,2500,1625,2009,38495,153,5,61800,0,1,0,0,0,0,0,1,0
Nissan,4.32,74095,1210,60001,1997,1470,2015,24401,100,1,59800,0,1,0,0,0,0,0,1,0
Land Rover,6.55,15400,2380,53711,2995,2223,2017,76691,250,2,232000,0,0,0,0,1,0,0,1,0
Volkswagen,2.15,51000,620,73989,1390,1536,2012,24761,103,1,35800,0,0,1,0,0,0,0,1,0
Toyota,3.92,115000,1638,68668,2362,1740,2015,29052,125,1,73800,0,0,1,0,0,0,0,1,0
Volkswagen,1.14,100300,508,68656,1197,1222,2012,19379,77,1,33888,1,0,0,0,0,0,0,1,0
Subaru,6.51,77400,1210,57390,1998,1682,2017,16361,177,2,89000,0,0,0,0,1,0,0,1,0
Mercedes-Benz,8.45,13728,740,32309,1595,1435,2019,27705,90,1,127800,0,0,0,0,1,0,0,1,0
Honda,4.73,60089,682,43000,1496,1130,2015,16524,97,2,52800,0,0,0,0,0,0,1,1,0
Toyota,8.3,24000,1792,37000,2493,2030,2019,54890,134,1,188888,0,0,1,0,0,0,0,1,0
BMW,3.36,59876,742,72180,1598,1405,2014,32715,100,2,62800,0,1,0,0,0,0,0,1,0
BMW,5.48,128000,1210,55201,1998,1720,2016,72535,190,1,182000,0,1,0,0,0,0,0,1,0
BMW,9.39,72992,2620,38216,2996,1855,2010,72125,190,2,103800,0,1,0,0,0,0,0,1,0
Nissan,6.42,38000,508,41617,1198,1048,2017,13758,58,1,56388,1,0,0,0,0,0,0,1,0
Toyota,1.48,125000,958,20997,1497,1095,2007,12498,80,5,11800,0,0,0,1,0,0,0,1,0
Ford,5.62,42500,392,50101,999,1327,2016,19244,92,1,56000,1,0,0,0,0,0,0,1,0
Honda,5.69,63500,742,50101,1597,1249,2016,20818,92,3,72800,0,0,0,1,0,0,0,1,0
Mercedes-Benz,9.56,110000,1071,40714,1796,1505,2010,44126,135,4,73800,0,1,0,0,0,0,0,1,0
Mitsubishi,6.08,80000,1636,50110,2360,1625,2017,20167,123,2,84500,0,0,0,0,1,0,0,1,0
Mercedes-Benz,6.22,69000,740,49802,1595,1425,2017,37239,115,1,120500,0,1,0,0,0,0,0,1,0
Honda,7.6,60100,742,25000,1597,1249,2018,19877,92,1,85800,0,0,0,1,0,0,0,1,0
Hyundai,8.09,36573,738,28589,1591,1345,2019,14703,93,1,75888,0,0,0,1,0,0,0,1,0
Porsche,8.74,73000,2712,35416,2893,1440,2009,70975,188,1,129800,0,0,0,0,0,1,0,1,0
Mercedes-Benz,5.5,82000,740,53001,1595,1425,2016,35465,115,2,105000,0,1,0,0,0,0,0,1,0
Mercedes-Benz,9.9,145000,742,42283,1597,1500,2011,31086,115,4,74800,0,1,0,0,0,0,0,1,0
Volkswagen,7.9,133203,744,26175,1390,1241,2009,21831,90,2,75000,1,0,0,0,0,0,0,1,0
MINI,4.62,64000,1210,55089,1998,1240,2015,27967,141,2,86800,0,0,0,0,0,1,0,1,0
Mercedes-Benz,3.57,83000,1202,74389,1991,1585,2014,52702,265,3,124888,0,0,0,0,1,0,0,1,0
Honda,4.66,67610,682,54301,1496,1190,2015,18951,96,1,55000,0,0,0,0,1,0,0,1,0
BMW,4.31,123820,684,60001,1499,1360,2015,29130,100,1,63998,1,0,0,0,0,0,0,1,0
Volvo,5.54,65000,684,48000,1498,1589,2016,25281,90,1,73777,0,1,0,0,0,0,0,1,0
Nissan,5.82,62703,508,50789,1197,1285,2016,18725,85,2,64800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,2.82,110000,740,85000,1595,1430,2013,31391,115,3,61800,0,1,0,0,0,0,0,1,0
Honda,5.62,58421,682,49751,1496,1185,2016,21292,96,1,63800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,7.15,52000,740,36426,1595,1430,2018,29059,90,1,143800,0,1,0,0,0,0,0,1,0
Ferrari,1.89,32000,4728,97889,4497,1485,2012,320959,425,5,518800,0,0,0,0,0,1,0,1,0
Mercedes-Benz,5.27,72508,740,54447,1595,1425,2016,35663,115,1,99800,0,1,0,0,0,0,0,1,0
Audi,7.4,35401,624,32900,1395,1355,2018,28718,110,1,116700,0,0,0,0,1,0,0,1,0
Toyota,3.4,160254,821,15287,1497,1095,2009,12717,80,5,22800,0,0,0,1,0,0,0,1,0
Toyota,8.23,50000,682,26667,1496,1085,2019,13787,79,1,76800,0,0,0,1,0,0,0,1,0
Mercedes-Benz,4.07,67000,740,66590,1595,1425,2015,25919,90,1,63800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,9.34,13000,684,33000,1497,1505,2020,34175,95,1,159800,0,1,0,0,0,0,0,1,0
Alfa Romeo,3.68,31920,910,70890,1742,920,2014,77568,177,3,170800,0,0,0,0,0,1,0,1,0
Mazda,4.79,241000,858,49541,1308,1330,2005,30788,154,4,55000,0,0,0,0,0,1,0,1,0
Mercedes-Benz,2.59,62000,740,85000,1595,1395,2013,28030,115,2,49600,1,0,0,0,0,0,0,1,0
Volkswagen,9.16,5300,1194,35889,1984,1790,2020,34050,162,1,147800,0,0,1,0,0,0,0,1,0
Mazda,6.89,84000,682,38510,1496,1102,2018,14560,85,2,58000,0,0,0,1,0,0,0,1,0
Honda,5.34,75000,682,53000,1496,1130,2016,19319,97,1,58777,0,0,0,0,0,0,1,1,0
BMW,9.24,88000,1976,32914,2497,1460,2010,42771,160,4,73800,0,0,0,0,0,1,0,1,0
Volkswagen,9.31,12760,624,38504,1395,1270,2020,19882,92,1,101888,1,0,0,0,0,0,0,1,0
Nissan,6.04,57000,508,45201,1197,1285,2017,18583,85,2,70800,0,0,0,0,1,0,0,1,0
Toyota,3.94,73800,1638,77600,2362,1775,2015,37090,125,3,73800,0,0,1,0,0,0,0,1,0
Hyundai,8.15,29000,738,26667,1591,1345,2019,12593,93,2,71800,0,0,0,1,0,0,0,1,0
Porsche,0.67,71688,3638,75889,3800,1490,2011,144631,294,6,285000,0,0,0,0,0,1,0,1,0
Honda,8.19,21000,742,26667,1597,1237,2019,20084,92,1,89800,0,0,0,1,0,0,0,1,0
Toyota,5.63,97000,974,53001,1797,1350,2016,18870,105,1,69800,0,0,1,0,0,0,0,1,0
Volkswagen,4.29,115000,682,16570,1390,1129,2010,15049,63,3,37800,1,0,0,0,0,0,0,1,0
Mercedes-Benz,7.8,23000,740,26170,1595,1430,2018,28763,90,1,126888,0,1,0,0,0,0,0,1,0
Toyota,2.3,133000,1638,76607,2362,1920,2013,37229,125,2,59800,0,0,1,0,0,0,0,1,0
Honda,5.72,82000,684,50889,1498,1046,2016,18058,96,1,57800,1,0,0,0,0,0,0,1,0
Mitsubishi,4.6,103705,1636,60000,2360,1530,2015,20787,123,2,62800,0,0,0,0,1,0,0,1,0
Toyota,8.51,18021,682,30009,1496,1140,2019,23124,73,1,95800,0,0,0,1,0,0,0,1,0
Audi,4.57,15000,2380,60000,2995,2105,2015,70699,245,2,169900,0,0,0,0,1,0,0,1,0
Mazda,4.89,60888,1210,49602,1998,1535,2016,19211,111,1,59800,0,0,1,0,0,0,0,1,0
Perodua,1.43,94000,546,20997,989,806,2007,5588,40,3,9888,1,0,0,0,0,0,0,1,0
Honda,1.52,237000,1369,25925,1799,1370,2007,20377,103,5,13000,0,0,1,0,0,0,0,1,0
Mercedes-Benz,5.61,48900,2382,56410,2996,1940,2016,89948,200,1,221000,0,1,0,0,0,0,0,1,0
BMW,5.52,24000,1210,54901,1998,1735,2016,48809,185,3,151888,0,0,0,0,0,1,0,1,0
Mitsubishi,8.71,20902,684,30890,1499,1490,2019,24732,120,1,106800,0,0,0,0,1,0,0,1,0
BMW,9.54,140000,1329,40714,1995,1390,2010,35179,115,3,71788,0,0,0,0,0,1,0,1,0
Land Rover,7.48,12300,1210,30959,1997,1752,2018,51008,177,1,158800,0,0,0,0,1,0,0,1,0
Audi,1.28,130000,976,93990,1798,1335,2012,38357,118,4,48000,0,0,0,0,0,1,0,1,0
Subaru,7.55,35563,1208,31809,1995,1591,2018,17326,115,1,98800,0,0,0,0,1,0,0,1,0
Honda,6.77,18000,742,36296,1597,1249,2018,19724,92,2,81000,0,0,0,1,0,0,0,1,0
Toyota,8.61,30000,1792,37109,2494,2045,2019,48189,134,1,194800,0,0,1,0,0,0,0,1,0
Mitsubishi,4.45,89000,738,56001,1590,1289,2015,11943,86,2,48800,0,0,0,1,0,0,0,1,0
BMW,3.96,68000,2362,79500,2979,1470,2014,36826,240,2,109800,0,0,0,0,0,1,0,1,0
Nissan,4.46,47800,508,59200,1198,1081,2015,13923,72,1,41800,1,0,0,0,0,0,0,1,0
Honda,4.2,67000,1630,60789,2356,1855,2015,26576,129,1,72999,0,0,1,0,0,0,0,1,0
Toyota,4.35,97998,742,55399,1598,1205,2015,19589,90,3,53300,0,0,0,1,0,0,0,1,0
McLaren,2.56,21000,3634,83000,3798,1514,2013,258483,460,2,448000,0,0,0,0,0,1,0,1,0
Audi,7.81,20531,1194,36961,1984,1535,2018,38186,140,1,147800,0,1,0,0,0,0,0,1,0
Peugeot,7.9,52000,742,43102,1598,1430,2019,33078,133,1,113555,0,0,0,0,1,0,0,1,0
Toyota,0.96,183000,2293,26246,2362,1600,2007,27918,118,3,11888,0,0,0,0,1,0,0,1,0
Mercedes-Benz,7.15,31000,740,32699,1595,1435,2018,28179,90,1,108900,0,0,0,0,1,0,0,1,0
RUF,2.82,8329,3638,84001,3800,1510,2013,181078,464,2,1080000,0,0,0,0,0,1,0,1,0
Toyota,5.34,38000,474,39889,1797,1350,2016,20163,105,1,59800,0,0,1,0,0,0,0,1,0
BMW,6.72,54500,684,39903,1499,1425,2017,33947,100,2,112800,0,1,0,0,0,0,0,1,0
Kia,6.37,43968,238,25902,1591,1295,2017,15532,95,1,53800,0,0,0,1,0,0,0,1,0
Maserati,3.92,39000,2362,79500,2979,1850,2014,78658,243,1,185800,0,1,0,0,0,0,0,1,0
Honda,4.81,55000,684,45000,1497,1096,2016,18264,88,4,51800,0,0,0,1,0,0,0,1,0
BMW,7.3,32000,1210,32311,1998,1660,2018,41902,135,1,176800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,7.72,58252,740,23568,1595,1435,2018,29951,90,1,128800,0,0,0,0,1,0,0,1,0
Opel,6.48,27693,392,46791,999,1188,2017,19155,77,2,61999,1,0,0,0,0,0,0,1,0
Mercedes-Benz,7.35,15000,1202,31301,1991,1780,2017,73752,180,1,255888,0,0,0,0,0,1,0,1,0
BMW,2.76,126000,1210,82000,1997,1470,2014,50676,180,1,85800,0,0,0,0,0,1,0,1,0
BMW,3.19,81000,1210,68689,1997,1530,2014,52257,180,2,98888,0,1,0,0,0,0,0,1,0
Mitsubishi,7.97,120000,1452,39563,1998,1397,2009,21006,114,2,70500,0,0,0,1,0,0,0,0,1
Mitsubishi,6.53,85000,1636,57414,2360,1535,2017,19715,123,1,89000,0,0,0,0,1,0,0,1,0
Honda,3.47,201000,684,63880,1498,1046,2014,16000,96,2,41000,1,0,0,0,0,0,0,1,0
Skoda,8.7,21000,1194,38000,1984,1577,2019,26681,180,1,149800,0,0,0,1,0,0,0,1,0
Mercedes-Benz,5.17,65800,740,47020,1595,1395,2016,22519,90,1,79800,1,0,0,0,0,0,0,1,0
Chevrolet,5.72,120000,604,50621,1362,1650,2016,15979,103,1,58300,0,0,1,0,0,0,0,1,0
Toyota,5.19,73000,974,57903,1797,1350,2016,20062,105,1,67699,0,0,1,0,0,0,0,1,0
Audi,0.31,63900,1194,65521,1984,1735,2011,57334,155,4,48000,0,0,0,0,0,1,0,1,0
Honda,7.38,78799,742,31997,1597,1249,2018,20645,92,1,81000,0,0,0,1,0,0,0,1,0
BMW,9.47,7300,1210,39500,1998,1685,2020,44437,135,1,209800,0,0,0,0,1,0,0,1,0
Honda,7.9,167245,1954,35411,2354,1680,2008,37136,132,2,53800,0,0,1,0,0,0,0,1,0
Toyota,2.61,88000,1638,73010,2362,1970,2013,41113,125,2,76000,0,0,1,0,0,0,0,1,0
Kia,7.76,49000,392,25689,998,1185,2018,18830,88,1,76800,0,0,0,0,1,0,0,1,0
Kia,8.17,26000,738,28589,1591,1287,2018,13854,93,1,78888,0,0,0,1,0,0,0,1,0
Honda,7.07,9983,78,21001,1318,1052,2018,15750,73,1,52800,1,0,0,0,0,0,0,1,0
Honda,9.24,60000,1076,32914,1799,1370,2009,24970,103,2,80000,0,0,1,0,0,0,0,1,0
Honda,4.81,108000,684,45000,1498,1046,2016,16698,96,1,53800,1,0,0,0,0,0,0,1,0
Honda,9.17,10706,682,32699,1496,1190,2019,24704,96,1,94588,0,0,0,0,1,0,0,1,0
Mazda,4.81,50900,1786,44001,2488,1568,2015,26976,141,1,68800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,9.28,3000,1202,36000,1991,1570,2019,41743,225,1,238000,0,1,0,0,0,0,0,1,0
BMW,8.36,19000,1210,40000,1998,1540,2019,43149,135,1,162800,0,1,0,0,0,0,0,1,0
BMW,9.99,60000,2382,49716,2996,1855,2010,73320,190,3,99800,0,1,0,0,0,0,0,1,0
Lexus,8.23,16500,1784,38602,2487,1620,2019,47664,152,1,172800,0,1,0,0,0,0,0,1,0
BMW,2.3,90000,742,77304,1598,1405,2013,31132,100,1,46800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,7.62,16500,1202,32302,1991,1605,2018,57519,135,2,178800,0,1,0,0,0,0,0,1,0
Nissan,5.06,65223,508,53694,1197,1285,2016,18974,85,1,57888,0,0,0,0,1,0,0,1,0
Honda,6.5,56787,1630,57390,2356,1855,2017,30068,129,2,110800,0,0,1,0,0,0,0,1,0
Honda,4.62,75300,578,54301,1317,1020,2015,12764,73,1,47800,1,0,0,0,0,0,0,1,0
Honda,2.52,158000,1271,15777,1799,1385,2008,26398,103,3,26888,0,0,1,0,0,0,0,1,0
Honda,5.14,100000,684,52301,1498,1046,2016,17059,96,2,51800,1,0,0,0,0,0,0,1,0
Honda,5.07,39887,684,47020,1497,1160,2016,19298,88,1,63800,0,0,1,0,0,0,0,1,0
Mitsubishi,6.89,55428,1210,37605,1998,1365,2017,17319,110,1,75800,0,0,0,0,1,0,0,1,0
BMW,2.06,69000,742,69903,1598,1310,2013,28411,100,2,39800,1,0,0,0,0,0,0,1,0
Volkswagen,6.19,60900,620,46778,1390,1245,2016,19017,90,1,78800,0,0,0,0,0,1,0,1,0
Hyundai,2.9,140000,386,13088,1591,1264,2009,11372,89,4,18500,0,0,0,1,0,0,0,1,0
Land Rover,7.37,37800,1210,31302,1997,1983,2018,67922,184,1,242800,0,0,0,0,1,0,0,1,0
Mitsubishi,5.69,29000,738,48000,1590,1284,2016,13251,86,1,58800,0,0,0,1,0,0,0,1,0
Subaru,7.49,62000,1208,31101,1995,1591,2018,13602,110,1,89800,0,0,0,0,1,0,0,1,0
Honda,4.77,117896,682,45000,1496,1190,2015,19809,96,1,52888,0,0,0,0,1,0,0,1,0
Audi,7.03,47200,392,36426,999,1275,2018,24173,85,1,96000,1,0,0,0,0,0,0,1,0
Mazda,5.44,61000,682,50991,1496,1321,2016,17200,88,1,55600,0,0,0,1,0,0,0,1,0
Volkswagen,8.72,17000,624,32889,1395,1660,2019,33670,110,1,142888,0,0,0,0,1,0,0,1,0
Mercedes-Benz,9.36,17000,684,37766,1497,1505,2020,34175,95,1,158888,0,1,0,0,0,0,0,1,0
Honda,6.11,145000,2279,52473,2354,1605,2007,27786,125,4,45800,0,0,0,0,1,0,0,1,0
Mitsubishi,8.47,18840,1210,37000,1998,1480,2019,19986,110,2,104800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,8.71,21000,586,32889,1332,1385,2019,36838,120,2,152800,0,1,0,0,0,0,0,1,0
Audi,4.23,51000,624,56209,1395,1300,2015,26896,92,3,59800,1,0,0,0,0,0,0,1,0
Mitsubishi,8.07,188000,821,29839,1499,1313,2009,18296,80,5,60000,0,0,0,1,0,0,0,1,0
BMW,5.39,61200,1210,56410,1998,1720,2016,72535,190,1,182800,0,1,0,0,0,0,0,1,0
Lexus,5.2,86000,6550,55100,5662,2730,2016,115926,277,3,338000,0,0,0,0,1,0,0,1,0
Mercedes-Benz,5.31,71000,1202,57903,1991,1605,2016,52106,135,1,130888,0,1,0,0,0,0,0,1,0
Nissan,5.53,216434,1026,51271,1498,1130,2006,15203,80,5,30700,0,0,0,1,0,0,0,1,0
BMW,6.94,71000,684,38941,1499,1480,2018,32596,75,1,104800,0,0,1,0,0,0,0,1,0
Volvo,6.23,57326,684,42900,1498,1454,2017,23535,90,1,74800,1,0,0,0,0,0,0,1,0
Nissan,8.59,21621,1210,37109,1997,1626,2019,24391,106,1,113800,0,0,0,0,1,0,0,1,0
Mercedes-Benz,7.69,6288,740,25689,1595,1480,2018,28021,90,1,127800,0,1,0,0,0,0,0,1,0
BMW,3.19,93000,1210,69001,1997,1530,2014,51234,180,2,93800,0,1,0,0,0,0,0,1,0
Mercedes-Benz,7.62,33800,588,32909,1333,1375,2018,26578,120,1,114800,1,0,0,0,0,0,0,1,0
BMW,5.37,72850,1210,56410,1998,1720,2016,72535,190,2,173888,0,1,0,0,0,0,0,1,0
Porsche,7.57,70000,2712,31553,2893,1435,2009,83516,195,5,135700,0,0,0,0,0,1,0,1,0
Suzuki,1.63,185000,1030,21485,1586,1205,2007,12476,75,3,12800,0,0,0,1,0,0,0,1,0
Mercedes-Benz,9.98,652,586,62100,1332,1485,2020,34894,120,1,173988,0,0,0,0,1,0,0,1,0
Volkswagen,7.9,130000,744,26175,1390,1285,2009,23485,118,1,54800,0,0,0,0,0,1,0,1,0
Honda,2.63,133208,887,13024,1496,1160,2008,14905,81,5,21800,0,0,0,0,0,0,1,1,0
Ferrari,8.17,11500,3724,40001,3855,1675,2019,256479,441,1,810000,0,0,0,0,0,1,0,1,0
Toyota,1.3,88224,1638,84389,2362,1790,2012,40398,125,1,46888,0,0,1,0,0,0,0,1,0
Honda,5.89,53689,682,51600,1496,1130,2016,19795,97,1,61800,0,0,0,0,0,0,1,1,0
Toyota,3.65,133000,821,16184,1497,1095,2009,12717,80,5,25500,0,0,0,1,0,0,0,1,0
Mazda,7.7,31561,1210,34509,1998,1515,2018,18977,121,1,88800,0,1,0,0,0,0,0,1,0
Porsche,8.66,104000,3986,38071,3598,2170,2009,74956,213,4,95500,0,0,0,0,1,0,0,1,0
Mercedes-Benz,4.69,55000,740,56989,1595,1460,2015,30387,90,2,85000,0,0,0,0,0,0,1,1,0
Mercedes-Benz,9.88,1988,1202,51900,1991,1695,2020,68534,310,1,315000,0,0,0,0,0,1,0,1,0
Mitsubishi,9.12,152600,1331,33568,1998,1427,2010,19766,114,5,74800,0,0,0,1,0,0,0,1,0
Mitsubishi,5.11,73744,738,52301,1590,1284,2016,14569,86,1,54800,0,0,0,1,0,0,0,1,0
Honda,5.49,89374,742,50000,1597,1249,2016,20173,92,1,70800,0,0,0,1,0,0,0,1,0
Volkswagen,8.6,40000,624,35320,1395,1270,2019,19706,92,1,93999,1,0,0,0,0,0,0,1,0
Porsche,9.65,37000,4002,42683,3800,1660,2010,197132,390,5,488000,0,0,0,0,0,1,0,1,0
MINI,8.52,19178,684,37900,1499,1220,2019,28809,100,1,129800,1,0,0,0,0,0,0,1,0
Toyota,5.89,63945,682,50789,1496,1090,2016,16086,80,1,54800,0,0,0,1,0,0,0,1,0
BMW,4.39,85000,684,61300,1499,1360,2015,26927,100,2,60500,1,0,0,0,0,0,0,1,0
